[2020-04-09 22:49:41.668] _ş9¤şÿFecha, Luz UV, Humedad Tierra, Temperatura, Humedad Ambiente;;;;;
[2020-04-10;23:15:20.390];0;45;27.61;56.78
[2020-04-10;23:20:20.531];0;45;27.59;55.97
[2020-04-10;23:25:20.673];0;45;27.61;55.66
[2020-04-10;23:30:20.798];0;45;27.65;56.10
[2020-04-10;23:35:20.908];0;45;27.62;56.25
[2020-04-10;23:40:21.050];0;45;27.60;56.78
[2020-04-10;23:45:21.175];0;45;27.60;57.07
[2020-04-10;23:50:21.301];0;45;27.71;57.09
[2020-04-10;23:55:21.458];0;45;27.66;57.03
[2020-04-11;00:00:21.568];0;45;27.72;56.56
[2020-04-11;00:05:21.709];0;45;27.69;56.75
[2020-04-11;00:10:21.835];0;45;27.65;56.18
[2020-04-11;00:15:21.961];0;45;27.71;56.56
[2020-04-11;00:20:22.089];0;45;27.66;55.74
[2020-04-11;00:25:22.217];0;45;27.62;55.65
[2020-04-11;00:30:22.345];0;45;27.62;55.34
[2020-04-11;00:35:22.489];0;45;27.56;55.35
[2020-04-11;00:40:22.618];0;46;27.49;55.75
[2020-04-11;00:45:22.745];0;46;27.42;56.01
[2020-04-11;00:50:22.874];0;46;27.48;56.37
[2020-04-11;00:55:23.003];0;46;27.42;57.08
[2020-04-11;01:00:23.147];0;46;27.41;57.22
[2020-04-11;01:05:23.275];0;46;27.43;57.75
[2020-04-11;01:10:23.404];0;46;27.24;57.90
[2020-04-11;01:15:23.532];0;46;27.23;58.24
[2020-04-11;01:20:23.661];0;46;27.36;58.25
[2020-04-11;01:25:23.805];0;46;27.38;57.68
[2020-04-11;01:30:23.934];0;46;27.35;57.55
[2020-04-11;01:35:24.062];0;46;27.39;57.64
[2020-04-11;01:40:24.191];0;46;27.38;57.72
[2020-04-11;01:45:24.319];0;47;27.30;57.30
[2020-04-11;01:50:24.463];0;47;27.10;57.43
[2020-04-11;01:55:24.592];0;47;27.00;57.84
[2020-04-11;02:00:24.721];0;46;26.93;58.41
[2020-04-11;02:05:24.848];0;46;26.83;58.67
[2020-04-11;02:10:24.976];0;46;26.84;58.45
[2020-04-11;02:15:25.119];0;46;26.84;59.00
[2020-04-11;02:20:25.248];0;47;26.95;58.88
[2020-04-11;02:25:25.377];0;47;26.94;59.81
[2020-04-11;02:30:25.505];0;47;26.89;62.04
[2020-04-11;02:35:25.634];0;47;26.92;62.61
[2020-04-11;02:40:25.778];0;47;26.83;62.87
[2020-04-11;02:45:25.907];0;48;26.79;63.50
[2020-04-11;02:50:26.034];0;47;26.82;63.33
[2020-04-11;02:55:26.162];0;47;26.73;63.81
[2020-04-11;03:00:26.305];0;47;26.79;63.94
[2020-04-11;03:05:26.432];0;47;26.74;63.66
[2020-04-11;03:10:26.561];0;47;26.67;63.74
[2020-04-11;03:15:26.691];0;47;26.62;63.98
[2020-04-11;03:20:26.820];0;47;26.71;63.97
[2020-04-11;03:25:26.964];0;47;26.69;64.49
[2020-04-11;03:30:27.093];0;47;26.64;64.27
[2020-04-11;03:35:27.222];0;47;26.67;64.26
[2020-04-11;03:40:27.351];0;47;26.59;64.18
[2020-04-11;03:45:27.479];0;47;26.55;63.90
[2020-04-11;03:50:27.608];0;47;26.43;63.26
[2020-04-11;03:55:27.752];0;47;26.38;63.74
[2020-04-11;04:00:27.882];0;47;26.36;64.00
[2020-04-11;04:05:28.011];0;47;26.43;63.82
[2020-04-11;04:10:28.139];0;47;26.35;63.92
[2020-04-11;04:15:28.268];0;47;26.38;63.62
[2020-04-11;04:20:28.411];0;47;26.32;63.43
[2020-04-11;04:25:28.539];0;47;26.26;63.41
[2020-04-11;04:30:28.667];0;47;26.17;63.40
[2020-04-11;04:35:28.796];0;48;26.06;63.62
[2020-04-11;04:40:28.924];0;48;26.05;64.36
[2020-04-11;04:45:29.068];0;48;26.08;64.69
[2020-04-11;04:50:29.196];0;48;26.10;64.71
[2020-04-11;04:55:29.326];0;48;26.11;65.92
[2020-04-11;05:00:29.454];0;48;26.10;66.83
[2020-04-11;05:05:29.582];0;48;26.03;66.94
[2020-04-11;05:10:29.726];0;48;25.97;67.61
[2020-04-11;05:15:29.853];0;48;25.90;67.95
[2020-04-11;05:20:29.982];0;48;25.86;67.65
[2020-04-11;05:25:30.110];0;48;25.94;67.77
[2020-04-11;05:30:30.238];0;48;25.94;68.72
[2020-04-11;05:35:30.382];0;48;25.91;68.51
[2020-04-11;05:40:30.512];0;48;25.85;69.11
[2020-04-11;05:45:30.641];0;48;25.83;69.31
[2020-04-11;05:50:30.769];0;48;25.82;69.28
[2020-04-11;05:55:30.898];0;48;25.81;69.48
[2020-04-11;06:00:31.040];0;48;25.85;69.21
[2020-04-11;06:05:31.168];0;48;25.81;69.35
[2020-04-11;06:10:31.296];0;48;25.87;69.08
[2020-04-11;06:15:31.425];0;48;25.82;68.89
[2020-04-11;06:20:31.554];0;48;25.78;69.00
[2020-04-11;06:25:31.699];0;48;25.78;68.75
[2020-04-11;06:30:31.827];0;48;25.74;68.48
